op  addr completion
1 140735502426288 1 3304
1 140735502426296 1 3305
1 140735502426304 1 3306
1 140735502426312 1 3307
1 140735502426192 1 3308
1 140735502426200 1 3309
1 140735502426208 1 3310
1 140735502426216 1 3311
1 140735502426224 1 3312
1 140735502426232 1 3313
1 140735502426240 1 3314
0 140735502426064 0 3315
0 140735502426072 0 3316
0 140735502426080 0 3317
0 140735502426088 0 3318
0 140735502426096 0 3319
0 140735502426104 0 3320
0 140735502426112 0 3321
0 140735502426120 0 3322
0 140735502426128 0 3323
0 140735502426136 0 3324
0 140735502426144 0 3325
0 140735502426152 0 3326
0 140735502426160 0 3327
0 140735502426168 0 3328
0 140735502426176 0 3329
0 140735502426064 2 3330
0 140735502426072 2 3331
0 140735502426080 2 3332
0 140735502426088 2 3333
0 140735502426096 2 3334
0 140735502426104 2 3335
0 140735502426112 2 3336
0 140735502426120 2 3337
0 140735502426128 2 3338
0 140735502426136 2 3339
0 140735502426144 2 3340
0 140735502426152 2 3341
0 140735502426160 2 3342
0 140735502426168 2 3343
0 140735502426176 2 3344
1 140735502426256 2 3345
1 140735502426264 2 3346
1 140735502426272 2 3347
1 140735502426280 2 3348
1 140735502426288 2 3349
1 140735502426296 2 3350
1 140735502426304 2 3351
1 140735502426312 2 3352
1 140735502426192 2 3353
1 140735502426200 2 3354
1 140735502426208 2 3355
1 140735502426216 2 3356
1 140735502426224 2 3357
1 140735502426232 2 3358
1 140735502426240 2 3359
1 140735502426256 1 3360
1 140735502426264 1 3361
1 140735502426272 1 3362
1 140735502426280 1 3363
1 140735502426288 1 3364
1 140735502426296 1 3365
1 140735502426304 1 3366
1 140735502426312 1 3367
1 140735502426192 1 3368
1 140735502426200 1 3369
1 140735502426208 1 3370
1 140735502426216 1 3371
1 140735502426224 1 3372
1 140735502426232 1 3373
1 140735502426240 1 3374
0 140735502426064 0 3375
0 140735502426072 0 3376
0 140735502426080 0 3377
0 140735502426088 0 3378
0 140735502426096 0 3379
0 140735502426104 0 3380
0 140735502426112 0 3381
0 140735502426120 0 3382
0 140735502426128 0 3383
0 140735502426136 0 3384
0 140735502426144 0 3385
0 140735502426152 0 3386
0 140735502426160 0 3387
0 140735502426168 0 3388
0 140735502426176 0 3389
0 140735502426064 2 3390
0 140735502426072 2 3391
0 140735502426080 2 3392
0 140735502426088 2 3393
0 140735502426096 2 3394
0 140735502426104 2 3395
0 140735502426112 2 3396
0 140735502426120 2 3397
0 140735502426128 2 3398
0 140735502426136 2 3399
0 140735502426144 2 3400
0 140735502426152 2 3401
0 140735502426160 2 3402
0 140735502426168 2 3403
0 140735502426176 2 3404
1 140735502426256 2 3405
1 140735502426264 2 3406
1 140735502426272 2 3407
1 140735502426280 2 3408
1 140735502426288 2 3409
1 140735502426296 2 3410
1 140735502426304 2 3411
1 140735502426312 2 3412
1 140735502426192 2 3413
1 140735502426200 2 3414
1 140735502426208 2 3415
1 140735502426216 2 3416
1 140735502426224 2 3417
1 140735502426232 2 3418
1 140735502426240 2 3419
1 140735502426256 1 3420
1 140735502426264 1 3421
1 140735502426272 1 3422
1 140735502426280 1 3423
1 140735502426288 1 3424
1 140735502426296 1 3425
1 140735502426304 1 3426
1 140735502426312 1 3427
1 140735502426192 1 3428
1 140735502426200 1 3429
1 140735502426208 1 3430
1 140735502426216 1 3431
1 140735502426224 1 3432
1 140735502426232 1 3433
1 140735502426240 1 3434
0 140735502426064 0 3435
0 140735502426072 0 3436
0 140735502426080 0 3437
0 140735502426088 0 3438
0 140735502426096 0 3439
0 140735502426104 0 3440
0 140735502426112 0 3441
0 140735502426120 0 3442
0 140735502426128 0 3443
0 140735502426136 0 3444
0 140735502426144 0 3445
0 140735502426152 0 3446
0 140735502426160 0 3447
0 140735502426168 0 3448
0 140735502426176 0 3449
0 140735502426064 2 3450
0 140735502426072 2 3451
0 140735502426080 2 3452
0 140735502426088 2 3453
0 140735502426096 2 3454
0 140735502426104 2 3455
0 140735502426112 2 3456
0 140735502426120 2 3457
0 140735502426128 2 3458
0 140735502426136 2 3459
0 140735502426144 2 3460
0 140735502426152 2 3461
0 140735502426160 2 3462
0 140735502426168 2 3463
0 140735502426176 2 3464
1 140735502426256 2 3465
1 140735502426264 2 3466
1 140735502426272 2 3467
1 140735502426280 2 3468
1 140735502426288 2 3469
1 140735502426296 2 3470
1 140735502426304 2 3471
1 140735502426312 2 3472
1 140735502426192 2 3473
1 140735502426200 2 3474
1 140735502426208 2 3475
1 140735502426216 2 3476
1 140735502426224 2 3477
1 140735502426232 2 3478
1 140735502426240 2 3479
1 140735502426256 1 3480
1 140735502426264 1 3481
1 140735502426272 1 3482
1 140735502426280 1 3483
1 140735502426288 1 3484
1 140735502426296 1 3485
1 140735502426304 1 3486
1 140735502426312 1 3487
1 140735502426192 1 3488
1 140735502426200 1 3489
1 140735502426208 1 3490
1 140735502426216 1 3491
1 140735502426224 1 3492
1 140735502426232 1 3493
1 140735502426240 1 3494
0 140735502426064 0 3495
0 140735502426072 0 3496
0 140735502426080 0 3497
0 140735502426088 0 3498
0 140735502426096 0 3499
0 140735502426104 0 3500
0 140735502426112 0 3501
0 140735502426120 0 3502
0 140735502426128 0 3503
0 140735502426136 0 3504
0 140735502426144 0 3505
0 140735502426152 0 3506
0 140735502426160 0 3507
0 140735502426168 0 3508
0 140735502426176 0 3509
0 140735502426064 2 3510
0 140735502426072 2 3511
0 140735502426080 2 3512
0 140735502426088 2 3513
0 140735502426096 2 3514
0 140735502426104 2 3515
0 140735502426112 2 3516
0 140735502426120 2 3517
0 140735502426128 2 3518
0 140735502426136 2 3519
0 140735502426144 2 3520
0 140735502426152 2 3521
0 140735502426160 2 3522
0 140735502426168 2 3523
0 140735502426176 2 3524
1 140735502426256 2 3525
1 140735502426264 2 3526
1 140735502426272 2 3527
1 140735502426280 2 3528
1 140735502426288 2 3529
1 140735502426296 2 3530
1 140735502426304 2 3531
1 140735502426312 2 3532
1 140735502426192 2 3533
1 140735502426200 2 3534
1 140735502426208 2 3535
1 140735502426216 2 3536
1 140735502426224 2 3537
1 140735502426232 2 3538
1 140735502426240 2 3539
1 140735502426256 1 3540
1 140735502426264 1 3541
1 140735502426272 1 3542
1 140735502426280 1 3543
1 140735502426288 1 3544
1 140735502426296 1 3545
1 140735502426304 1 3546
1 140735502426312 1 3547
1 140735502426192 1 3548
1 140735502426200 1 3549
1 140735502426208 1 3550
1 140735502426216 1 3551
1 140735502426224 1 3552
1 140735502426232 1 3553
1 140735502426240 1 3554
0 140735502426064 0 3555
0 140735502426072 0 3556
0 140735502426080 0 3557
0 140735502426088 0 3558
0 140735502426096 0 3559
0 140735502426104 0 3560
0 140735502426112 0 3561
0 140735502426120 0 3562
0 140735502426128 0 3563
0 140735502426136 0 3564
0 140735502426144 0 3565
0 140735502426152 0 3566
0 140735502426160 0 3567
0 140735502426168 0 3568
0 140735502426176 0 3569
0 140735502426064 2 3570
0 140735502426072 2 3571
0 140735502426080 2 3572
0 140735502426088 2 3573
0 140735502426096 2 3574
0 140735502426104 2 3575
0 140735502426112 2 3576
0 140735502426120 2 3577
0 140735502426128 2 3578
0 140735502426136 2 3579
0 140735502426144 2 3580
0 140735502426152 2 3581
0 140735502426160 2 3582
0 140735502426168 2 3583
0 140735502426176 2 3584
1 140735502426256 2 3585
1 140735502426264 2 3586
1 140735502426272 2 3587
1 140735502426280 2 3588
1 140735502426288 2 3589
1 140735502426296 2 3590
1 140735502426304 2 3591
1 140735502426312 2 3592
1 140735502426192 2 3593
1 140735502426200 2 3594
1 140735502426208 2 3595
1 140735502426216 2 3596
1 140735502426224 2 3597
1 140735502426232 2 3598
1 140735502426240 2 3599
1 140735502426272 1 3600
1 140735502426280 1 3601
1 140735502426288 1 3602
1 140735502426296 1 3603
1 140735502426304 1 3604
1 140735502426312 1 3605
1 140735502426192 1 3606
1 140735502426200 1 3607
1 140735502426208 1 3608
1 140735502426216 1 3609
1 140735502426224 1 3610
1 140735502426232 1 3611
1 140735502426240 1 3612
1 140735502426248 1 3613
1 140735502426256 1 3614
0 140735502426064 0 3615
0 140735502426072 0 3616
0 140735502426080 0 3617
0 140735502426088 0 3618
0 140735502426096 0 3619
0 140735502426104 0 3620
0 140735502426112 0 3621
0 140735502426120 0 3622
0 140735502426128 0 3623
0 140735502426136 0 3624
0 140735502426144 0 3625
0 140735502426152 0 3626
0 140735502426160 0 3627
0 140735502426168 0 3628
0 140735502426176 0 3629
0 140735502426064 2 3630
0 140735502426072 2 3631
0 140735502426080 2 3632
0 140735502426088 2 3633
0 140735502426096 2 3634
0 140735502426104 2 3635
0 140735502426112 2 3636
0 140735502426120 2 3637
0 140735502426128 2 3638
0 140735502426136 2 3639
0 140735502426144 2 3640
0 140735502426152 2 3641
0 140735502426160 2 3642
0 140735502426168 2 3643
0 140735502426176 2 3644
1 140735502426272 2 3645
1 140735502426280 2 3646
1 140735502426288 2 3647
1 140735502426296 2 3648
1 140735502426304 2 3649
1 140735502426312 2 3650
1 140735502426192 2 3651
1 140735502426200 2 3652
1 140735502426208 2 3653
1 140735502426216 2 3654
1 140735502426224 2 3655
1 140735502426232 2 3656
1 140735502426240 2 3657
1 140735502426248 2 3658
1 140735502426256 2 3659
1 140735502426272 1 3660
1 140735502426280 1 3661
1 140735502426288 1 3662
1 140735502426296 1 3663
1 140735502426304 1 3664
1 140735502426312 1 3665
1 140735502426192 1 3666
1 140735502426200 1 3667
1 140735502426208 1 3668
1 140735502426216 1 3669
1 140735502426224 1 3670
1 140735502426232 1 3671
1 140735502426240 1 3672
1 140735502426248 1 3673
1 140735502426256 1 3674
0 140735502426064 0 3675
0 140735502426072 0 3676
0 140735502426080 0 3677
0 140735502426088 0 3678
0 140735502426096 0 3679
0 140735502426104 0 3680
0 140735502426112 0 3681
0 140735502426120 0 3682
0 140735502426128 0 3683
0 140735502426136 0 3684
0 140735502426144 0 3685
0 140735502426152 0 3686
0 140735502426160 0 3687
0 140735502426168 0 3688
0 140735502426176 0 3689
0 140735502426064 2 3690
0 140735502426072 2 3691
0 140735502426080 2 3692
0 140735502426088 2 3693
0 140735502426096 2 3694
0 140735502426104 2 3695
0 140735502426112 2 3696
0 140735502426120 2 3697
0 140735502426128 2 3698
0 140735502426136 2 3699
0 140735502426144 2 3700
0 140735502426152 2 3701
0 140735502426160 2 3702
0 140735502426168 2 3703
0 140735502426176 2 3704
1 140735502426272 2 3705
1 140735502426280 2 3706
1 140735502426288 2 3707
1 140735502426296 2 3708
1 140735502426304 2 3709
1 140735502426312 2 3710
1 140735502426192 2 3711
1 140735502426200 2 3712
1 140735502426208 2 3713
1 140735502426216 2 3714
1 140735502426224 2 3715
1 140735502426232 2 3716
1 140735502426240 2 3717
1 140735502426248 2 3718
1 140735502426256 2 3719
1 140735502426272 1 3720
1 140735502426280 1 3721
1 140735502426288 1 3722
1 140735502426296 1 3723
1 140735502426304 1 3724
1 140735502426312 1 3725
1 140735502426192 1 3726
1 140735502426200 1 3727
1 140735502426208 1 3728
1 140735502426216 1 3729
1 140735502426224 1 3730
1 140735502426232 1 3731
1 140735502426240 1 3732
1 140735502426248 1 3733
1 140735502426256 1 3734
0 140735502426064 0 3735
0 140735502426072 0 3736
0 140735502426080 0 3737
0 140735502426088 0 3738
0 140735502426096 0 3739
0 140735502426104 0 3740
0 140735502426112 0 3741
0 140735502426120 0 3742
0 140735502426128 0 3743
0 140735502426136 0 3744
0 140735502426144 0 3745
0 140735502426152 0 3746
0 140735502426160 0 3747
0 140735502426168 0 3748
0 140735502426176 0 3749
0 140735502426064 2 3750
0 140735502426072 2 3751
0 140735502426080 2 3752
0 140735502426088 2 3753
0 140735502426096 2 3754
0 140735502426104 2 3755
0 140735502426112 2 3756
0 140735502426120 2 3757
0 140735502426128 2 3758
0 140735502426136 2 3759
0 140735502426144 2 3760
0 140735502426152 2 3761
0 140735502426160 2 3762
0 140735502426168 2 3763
0 140735502426176 2 3764
1 140735502426272 2 3765
1 140735502426280 2 3766
1 140735502426288 2 3767
1 140735502426296 2 3768
1 140735502426304 2 3769
1 140735502426312 2 3770
1 140735502426192 2 3771
1 140735502426200 2 3772
1 140735502426208 2 3773
1 140735502426216 2 3774
1 140735502426224 2 3775
1 140735502426232 2 3776
1 140735502426240 2 3777
1 140735502426248 2 3778
1 140735502426256 2 3779
1 140735502426272 1 3780
1 140735502426280 1 3781
1 140735502426288 1 3782
1 140735502426296 1 3783
1 140735502426304 1 3784
1 140735502426312 1 3785
1 140735502426192 1 3786
1 140735502426200 1 3787
1 140735502426208 1 3788
1 140735502426216 1 3789
1 140735502426224 1 3790
1 140735502426232 1 3791
1 140735502426240 1 3792
1 140735502426248 1 3793
1 140735502426256 1 3794
0 140735502426064 0 3795
0 140735502426072 0 3796
0 140735502426080 0 3797
0 140735502426088 0 3798
0 140735502426096 0 3799
0 140735502426104 0 3800
0 140735502426112 0 3801
0 140735502426120 0 3802
0 140735502426128 0 3803
0 140735502426136 0 3804
0 140735502426144 0 3805
0 140735502426152 0 3806
0 140735502426160 0 3807
0 140735502426168 0 3808
0 140735502426176 0 3809
0 140735502426064 2 3810
0 140735502426072 2 3811
0 140735502426080 2 3812
0 140735502426088 2 3813
0 140735502426096 2 3814
0 140735502426104 2 3815
0 140735502426112 2 3816
0 140735502426120 2 3817
0 140735502426128 2 3818
0 140735502426136 2 3819
0 140735502426144 2 3820
0 140735502426152 2 3821
0 140735502426160 2 3822
0 140735502426168 2 3823
0 140735502426176 2 3824
1 140735502426272 2 3825
1 140735502426280 2 3826
1 140735502426288 2 3827
1 140735502426296 2 3828
1 140735502426304 2 3829
1 140735502426312 2 3830
1 140735502426192 2 3831
1 140735502426200 2 3832
1 140735502426208 2 3833
1 140735502426216 2 3834
1 140735502426224 2 3835
1 140735502426232 2 3836
1 140735502426240 2 3837
1 140735502426248 2 3838
1 140735502426256 2 3839
1 140735502426272 1 3840
1 140735502426280 1 3841
1 140735502426288 1 3842
1 140735502426296 1 3843
1 140735502426304 1 3844
1 140735502426312 1 3845
1 140735502426192 1 3846
1 140735502426200 1 3847
1 140735502426208 1 3848
1 140735502426216 1 3849
1 140735502426224 1 3850
1 140735502426232 1 3851
1 140735502426240 1 3852
1 140735502426248 1 3853
1 140735502426256 1 3854
0 140735502426064 0 3855
0 140735502426072 0 3856
0 140735502426080 0 3857
0 140735502426088 0 3858
0 140735502426096 0 3859
0 140735502426104 0 3860
0 140735502426112 0 3861
0 140735502426120 0 3862
0 140735502426128 0 3863
0 140735502426136 0 3864
0 140735502426144 0 3865
0 140735502426152 0 3866
0 140735502426160 0 3867
0 140735502426168 0 3868
0 140735502426176 0 3869
0 140735502426064 2 3870
0 140735502426072 2 3871
0 140735502426080 2 3872
0 140735502426088 2 3873
0 140735502426096 2 3874
0 140735502426104 2 3875
0 140735502426112 2 3876
0 140735502426120 2 3877
0 140735502426128 2 3878
0 140735502426136 2 3879
0 140735502426144 2 3880
0 140735502426152 2 3881
0 140735502426160 2 3882
0 140735502426168 2 3883
0 140735502426176 2 3884
1 140735502426272 2 3885
1 140735502426280 2 3886
1 140735502426288 2 3887
1 140735502426296 2 3888
1 140735502426304 2 3889
1 140735502426312 2 3890
1 140735502426192 2 3891
1 140735502426200 2 3892
1 140735502426208 2 3893
1 140735502426216 2 3894
1 140735502426224 2 3895
1 140735502426232 2 3896
1 140735502426240 2 3897
1 140735502426248 2 3898
1 140735502426256 2 3899
1 140735502426272 1 3900
1 140735502426280 1 3901
1 140735502426288 1 3902
1 140735502426296 1 3903
1 140735502426304 1 3904
1 140735502426312 1 3905
1 140735502426192 1 3906
1 140735502426200 1 3907
1 140735502426208 1 3908
1 140735502426216 1 3909
1 140735502426224 1 3910
1 140735502426232 1 3911
1 140735502426240 1 3912
1 140735502426248 1 3913
1 140735502426256 1 3914
0 140735502426064 0 3915
0 140735502426072 0 3916
0 140735502426080 0 3917
0 140735502426088 0 3918
0 140735502426096 0 3919
0 140735502426104 0 3920
0 140735502426112 0 3921
0 140735502426120 0 3922
0 140735502426128 0 3923
0 140735502426136 0 3924
0 140735502426144 0 3925
0 140735502426152 0 3926
0 140735502426160 0 3927
0 140735502426168 0 3928
0 140735502426176 0 3929
0 140735502426064 2 3930
0 140735502426072 2 3931
0 140735502426080 2 3932
0 140735502426088 2 3933
0 140735502426096 2 3934
0 140735502426104 2 3935
0 140735502426112 2 3936
0 140735502426120 2 3937
0 140735502426128 2 3938
0 140735502426136 2 3939
0 140735502426144 2 3940
0 140735502426152 2 3941
0 140735502426160 2 3942
0 140735502426168 2 3943
0 140735502426176 2 3944
1 140735502426272 2 3945
1 140735502426280 2 3946
1 140735502426288 2 3947
1 140735502426296 2 3948
1 140735502426304 2 3949
1 140735502426312 2 3950
1 140735502426192 2 3951
1 140735502426200 2 3952
1 140735502426208 2 3953
1 140735502426216 2 3954
1 140735502426224 2 3955
1 140735502426232 2 3956
1 140735502426240 2 3957
1 140735502426248 2 3958
1 140735502426256 2 3959
1 140735502426272 1 3960
1 140735502426280 1 3961
1 140735502426288 1 3962
1 140735502426296 1 3963
1 140735502426304 1 3964
1 140735502426312 1 3965
1 140735502426192 1 3966
1 140735502426200 1 3967
1 140735502426208 1 3968
1 140735502426216 1 3969
1 140735502426224 1 3970
1 140735502426232 1 3971
1 140735502426240 1 3972
1 140735502426248 1 3973
1 140735502426256 1 3974
0 140735502426064 0 3975
0 140735502426072 0 3976
0 140735502426080 0 3977
0 140735502426088 0 3978
0 140735502426096 0 3979
0 140735502426104 0 3980
0 140735502426112 0 3981
0 140735502426120 0 3982
0 140735502426128 0 3983
0 140735502426136 0 3984
0 140735502426144 0 3985
0 140735502426152 0 3986
0 140735502426160 0 3987
0 140735502426168 0 3988
0 140735502426176 0 3989
0 140735502426064 2 3990
0 140735502426072 2 3991
0 140735502426080 2 3992
0 140735502426088 2 3993
0 140735502426096 2 3994
0 140735502426104 2 3995
0 140735502426112 2 3996
0 140735502426120 2 3997
0 140735502426128 2 3998
0 140735502426136 2 3999
0 140735502426144 2 4000
0 140735502426152 2 4001
0 140735502426160 2 4002
0 140735502426168 2 4003
0 140735502426176 2 4004
1 140735502426272 2 4005
1 140735502426280 2 4006
1 140735502426288 2 4007
1 140735502426296 2 4008
1 140735502426304 2 4009
1 140735502426312 2 4010
1 140735502426192 2 4011
1 140735502426200 2 4012
1 140735502426208 2 4013
1 140735502426216 2 4014
1 140735502426224 2 4015
1 140735502426232 2 4016
1 140735502426240 2 4017
1 140735502426248 2 4018
1 140735502426256 2 4019
1 140735502426272 1 4020
1 140735502426280 1 4021
1 140735502426288 1 4022
1 140735502426296 1 4023
1 140735502426304 1 4024
1 140735502426312 1 4025
1 140735502426192 1 4026
1 140735502426200 1 4027
1 140735502426208 1 4028
1 140735502426216 1 4029
1 140735502426224 1 4030
1 140735502426232 1 4031
1 140735502426240 1 4032
1 140735502426248 1 4033
1 140735502426256 1 4034
0 140735502426064 0 4035
0 140735502426072 0 4036
0 140735502426080 0 4037
0 140735502426088 0 4038
0 140735502426096 0 4039
0 140735502426104 0 4040
0 140735502426112 0 4041
0 140735502426120 0 4042
0 140735502426128 0 4043
0 140735502426136 0 4044
0 140735502426144 0 4045
0 140735502426152 0 4046
0 140735502426160 0 4047
0 140735502426168 0 4048
0 140735502426176 0 4049
0 140735502426064 2 4050
0 140735502426072 2 4051
0 140735502426080 2 4052
0 140735502426088 2 4053
0 140735502426096 2 4054
0 140735502426104 2 4055
0 140735502426112 2 4056
0 140735502426120 2 4057
0 140735502426128 2 4058
0 140735502426136 2 4059
0 140735502426144 2 4060
0 140735502426152 2 4061
0 140735502426160 2 4062
0 140735502426168 2 4063
0 140735502426176 2 4064
1 140735502426272 2 4065
1 140735502426280 2 4066
1 140735502426288 2 4067
1 140735502426296 2 4068
1 140735502426304 2 4069
1 140735502426312 2 4070
1 140735502426192 2 4071
1 140735502426200 2 4072
1 140735502426208 2 4073
1 140735502426216 2 4074
1 140735502426224 2 4075
1 140735502426232 2 4076
1 140735502426240 2 4077
1 140735502426248 2 4078
1 140735502426256 2 4079
1 140735502426272 1 4080
1 140735502426280 1 4081
1 140735502426288 1 4082
1 140735502426296 1 4083
1 140735502426304 1 4084
1 140735502426312 1 4085
1 140735502426192 1 4086
1 140735502426200 1 4087
1 140735502426208 1 4088
1 140735502426216 1 4089
1 140735502426224 1 4090
1 140735502426232 1 4091
1 140735502426240 1 4092
1 140735502426248 1 4093
1 140735502426256 1 4094
0 140735502426064 0 4095
0 140735502426072 0 4096
0 140735502426080 0 4097
0 140735502426088 0 4098
0 140735502426096 0 4099
0 140735502426104 0 4100
0 140735502426112 0 4101
0 140735502426120 0 4102
0 140735502426128 0 4103
0 140735502426136 0 4104
0 140735502426144 0 4105
0 140735502426152 0 4106
0 140735502426160 0 4107
0 140735502426168 0 4108
0 140735502426176 0 4109
0 140735502426064 2 4110
0 140735502426072 2 4111
0 140735502426080 2 4112
0 140735502426088 2 4113
0 140735502426096 2 4114
0 140735502426104 2 4115
0 140735502426112 2 4116
0 140735502426120 2 4117
0 140735502426128 2 4118
0 140735502426136 2 4119
0 140735502426144 2 4120
0 140735502426152 2 4121
0 140735502426160 2 4122
0 140735502426168 2 4123
0 140735502426176 2 4124
1 140735502426272 2 4125
1 140735502426280 2 4126
1 140735502426288 2 4127
1 140735502426296 2 4128
1 140735502426304 2 4129
1 140735502426312 2 4130
1 140735502426192 2 4131
1 140735502426200 2 4132
1 140735502426208 2 4133
1 140735502426216 2 4134
1 140735502426224 2 4135
1 140735502426232 2 4136
1 140735502426240 2 4137
1 140735502426248 2 4138
1 140735502426256 2 4139
1 140735502426272 1 4140
1 140735502426280 1 4141
1 140735502426288 1 4142
1 140735502426296 1 4143
1 140735502426304 1 4144
1 140735502426312 1 4145
1 140735502426192 1 4146
1 140735502426200 1 4147
1 140735502426208 1 4148
1 140735502426216 1 4149
1 140735502426224 1 4150
1 140735502426232 1 4151
1 140735502426240 1 4152
1 140735502426248 1 4153
1 140735502426256 1 4154
0 140735502426064 0 4155
0 140735502426072 0 4156
0 140735502426080 0 4157
0 140735502426088 0 4158
0 140735502426096 0 4159
0 140735502426104 0 4160
0 140735502426112 0 4161
0 140735502426120 0 4162
0 140735502426128 0 4163
0 140735502426136 0 4164
0 140735502426144 0 4165
0 140735502426152 0 4166
0 140735502426160 0 4167
0 140735502426168 0 4168
0 140735502426176 0 4169
0 140735502426064 2 4170
0 140735502426072 2 4171
0 140735502426080 2 4172
0 140735502426088 2 4173
0 140735502426096 2 4174
0 140735502426104 2 4175
0 140735502426112 2 4176
0 140735502426120 2 4177
0 140735502426128 2 4178
0 140735502426136 2 4179
0 140735502426144 2 4180
0 140735502426152 2 4181
0 140735502426160 2 4182
0 140735502426168 2 4183
0 140735502426176 2 4184
1 140735502426272 2 4185
1 140735502426280 2 4186
1 140735502426288 2 4187
1 140735502426296 2 4188
1 140735502426304 2 4189
1 140735502426312 2 4190
1 140735502426192 2 4191
1 140735502426200 2 4192
1 140735502426208 2 4193
1 140735502426216 2 4194
1 140735502426224 2 4195
1 140735502426232 2 4196
1 140735502426240 2 4197
1 140735502426248 2 4198
1 140735502426256 2 4199
1 140735502426272 1 4200
1 140735502426280 1 4201
1 140735502426288 1 4202
1 140735502426296 1 4203
1 140735502426304 1 4204
1 140735502426192 1 4205
1 140735502426200 1 4206
1 140735502426208 1 4207
1 140735502426216 1 4208
1 140735502426224 1 4209
1 140735502426232 1 4210
1 140735502426240 1 4211
1 140735502426248 1 4212
1 140735502426256 1 4213
1 140735502426264 1 4214
0 140735502426064 0 4215
0 140735502426072 0 4216
0 140735502426080 0 4217
0 140735502426088 0 4218
0 140735502426096 0 4219
0 140735502426104 0 4220
0 140735502426112 0 4221
0 140735502426120 0 4222
0 140735502426128 0 4223
0 140735502426136 0 4224
0 140735502426144 0 4225
0 140735502426152 0 4226
0 140735502426160 0 4227
0 140735502426168 0 4228
0 140735502426176 0 4229
0 140735502426064 2 4230
0 140735502426072 2 4231
0 140735502426080 2 4232
0 140735502426088 2 4233
0 140735502426096 2 4234
0 140735502426104 2 4235
0 140735502426112 2 4236
0 140735502426120 2 4237
0 140735502426128 2 4238
0 140735502426136 2 4239
0 140735502426144 2 4240
0 140735502426152 2 4241
0 140735502426160 2 4242
0 140735502426168 2 4243
0 140735502426176 2 4244
1 140735502426272 2 4245
1 140735502426280 2 4246
1 140735502426288 2 4247
1 140735502426296 2 4248
1 140735502426304 2 4249
1 140735502426192 2 4250
1 140735502426200 2 4251
1 140735502426208 2 4252
1 140735502426216 2 4253
1 140735502426224 2 4254
1 140735502426232 2 4255
1 140735502426240 2 4256
1 140735502426248 2 4257
1 140735502426256 2 4258
1 140735502426264 2 4259
1 140735502426272 1 4260
1 140735502426280 1 4261
1 140735502426288 1 4262
1 140735502426296 1 4263
1 140735502426304 1 4264
1 140735502426192 1 4265
1 140735502426200 1 4266
1 140735502426208 1 4267
1 140735502426216 1 4268
1 140735502426224 1 4269
1 140735502426232 1 4270
1 140735502426240 1 4271
1 140735502426248 1 4272
1 140735502426256 1 4273
1 140735502426264 1 4274
0 140735502426064 0 4275
0 140735502426072 0 4276
0 140735502426080 0 4277
0 140735502426088 0 4278
0 140735502426096 0 4279
0 140735502426104 0 4280
0 140735502426112 0 4281
0 140735502426120 0 4282
0 140735502426128 0 4283
0 140735502426136 0 4284
0 140735502426144 0 4285
0 140735502426152 0 4286
0 140735502426160 0 4287
0 140735502426168 0 4288
0 140735502426176 0 4289
0 140735502426064 2 4290
0 140735502426072 2 4291
0 140735502426080 2 4292
0 140735502426088 2 4293
0 140735502426096 2 4294
0 140735502426104 2 4295
0 140735502426112 2 4296
0 140735502426120 2 4297
0 140735502426128 2 4298
0 140735502426136 2 4299
0 140735502426144 2 4300
0 140735502426152 2 4301
0 140735502426160 2 4302
0 140735502426168 2 4303
0 140735502426176 2 4304
1 140735502426272 2 4305
1 140735502426280 2 4306
1 140735502426288 2 4307
1 140735502426296 2 4308
1 140735502426304 2 4309
1 140735502426192 2 4310
1 140735502426200 2 4311
1 140735502426208 2 4312
1 140735502426216 2 4313
1 140735502426224 2 4314
1 140735502426232 2 4315
1 140735502426240 2 4316
1 140735502426248 2 4317
1 140735502426256 2 4318
1 140735502426264 2 4319
1 140735502426272 1 4320
1 140735502426280 1 4321
1 140735502426288 1 4322
1 140735502426296 1 4323
1 140735502426304 1 4324
1 140735502426192 1 4325
1 140735502426200 1 4326
1 140735502426208 1 4327
1 140735502426216 1 4328
1 140735502426224 1 4329
1 140735502426232 1 4330
1 140735502426240 1 4331
1 140735502426248 1 4332
1 140735502426256 1 4333
1 140735502426264 1 4334
0 140735502426064 0 4335
0 140735502426072 0 4336
0 140735502426080 0 4337
0 140735502426088 0 4338
0 140735502426096 0 4339
0 140735502426104 0 4340
0 140735502426112 0 4341
0 140735502426120 0 4342
0 140735502426128 0 4343
0 140735502426136 0 4344
0 140735502426144 0 4345
0 140735502426152 0 4346
0 140735502426160 0 4347
0 140735502426168 0 4348
0 140735502426176 0 4349
0 140735502426064 2 4350
0 140735502426072 2 4351
0 140735502426080 2 4352
0 140735502426088 2 4353
0 140735502426096 2 4354
0 140735502426104 2 4355
0 140735502426112 2 4356
0 140735502426120 2 4357
0 140735502426128 2 4358
0 140735502426136 2 4359
0 140735502426144 2 4360
0 140735502426152 2 4361
0 140735502426160 2 4362
0 140735502426168 2 4363
0 140735502426176 2 4364
1 140735502426272 2 4365
1 140735502426280 2 4366
1 140735502426288 2 4367
1 140735502426296 2 4368
1 140735502426304 2 4369
1 140735502426192 2 4370
1 140735502426200 2 4371
1 140735502426208 2 4372
1 140735502426216 2 4373
1 140735502426224 2 4374
1 140735502426232 2 4375
1 140735502426240 2 4376
1 140735502426248 2 4377
1 140735502426256 2 4378
1 140735502426264 2 4379
